Case ID,Activity,Complete Timestamp,Variant,Variant index
Case 290,Activity A,1970/01/01 09:00:00.000,Variant 12,12
Case 290,Activity B,1970/01/01 10:00:00.000,Variant 12,12
Case 290,Activity C,1970/01/01 11:00:00.000,Variant 12,12
Case 290,Activity D,1970/01/01 12:00:00.000,Variant 12,12
Case 290,Activity E,1970/01/01 13:00:00.000,Variant 12,12
Case 290,Activity G,1970/01/01 14:00:00.000,Variant 12,12
Case 290,Activity K,1970/01/01 14:00:00.000,Variant 12,12
Case 290,Activity M,1970/01/01 14:00:00.000,Variant 12,12
Case 290,Activity I,1970/01/01 15:00:00.000,Variant 12,12
Case 290,Activity J,1970/01/01 15:00:00.000,Variant 12,12
Case 290,Activity L,1970/01/01 15:00:00.000,Variant 12,12
Case 290,Activity N,1970/01/01 15:00:00.000,Variant 12,12
Case 290,Activity H,1970/01/01 16:00:00.000,Variant 12,12
Case 290,Activity F,1970/01/01 17:00:00.000,Variant 12,12
Case 291,Activity A,1970/01/01 09:00:00.000,Variant 12,12
Case 291,Activity B,1970/01/01 10:00:00.000,Variant 12,12
Case 291,Activity C,1970/01/01 11:00:00.000,Variant 12,12
Case 291,Activity D,1970/01/01 12:00:00.000,Variant 12,12
Case 291,Activity E,1970/01/01 13:00:00.000,Variant 12,12
Case 291,Activity G,1970/01/01 14:00:00.000,Variant 12,12
Case 291,Activity K,1970/01/01 14:00:00.000,Variant 12,12
Case 291,Activity M,1970/01/01 14:00:00.000,Variant 12,12
Case 291,Activity I,1970/01/01 15:00:00.000,Variant 12,12
Case 291,Activity J,1970/01/01 15:00:00.000,Variant 12,12
Case 291,Activity L,1970/01/01 15:00:00.000,Variant 12,12
Case 291,Activity N,1970/01/01 15:00:00.000,Variant 12,12
Case 291,Activity H,1970/01/01 16:00:00.000,Variant 12,12
Case 291,Activity F,1970/01/01 17:00:00.000,Variant 12,12
Case 292,Activity A,1970/01/01 09:00:00.000,Variant 3,3
Case 292,Activity B,1970/01/01 10:00:00.000,Variant 3,3
Case 292,Activity C,1970/01/01 11:00:00.000,Variant 3,3
Case 292,Activity D,1970/01/01 12:00:00.000,Variant 3,3
Case 292,Activity E,1970/01/01 13:00:00.000,Variant 3,3
Case 292,Activity K,1970/01/01 14:00:00.000,Variant 3,3
Case 292,Activity M,1970/01/01 14:00:00.000,Variant 3,3
Case 292,Activity G,1970/01/01 14:00:00.000,Variant 3,3
Case 292,Activity L,1970/01/01 15:00:00.000,Variant 3,3
Case 292,Activity N,1970/01/01 15:00:00.000,Variant 3,3
Case 292,Activity I,1970/01/01 15:00:00.000,Variant 3,3
Case 292,Activity J,1970/01/01 15:00:00.000,Variant 3,3
Case 292,Activity H,1970/01/01 16:00:00.000,Variant 3,3
Case 292,Activity F,1970/01/01 17:00:00.000,Variant 3,3
Case 293,Activity A,1970/01/01 09:00:00.000,Variant 3,3
Case 293,Activity B,1970/01/01 10:00:00.000,Variant 3,3
Case 293,Activity C,1970/01/01 11:00:00.000,Variant 3,3
Case 293,Activity D,1970/01/01 12:00:00.000,Variant 3,3
Case 293,Activity E,1970/01/01 13:00:00.000,Variant 3,3
Case 293,Activity K,1970/01/01 14:00:00.000,Variant 3,3
Case 293,Activity M,1970/01/01 14:00:00.000,Variant 3,3
Case 293,Activity G,1970/01/01 14:00:00.000,Variant 3,3
Case 293,Activity L,1970/01/01 15:00:00.000,Variant 3,3
Case 293,Activity N,1970/01/01 15:00:00.000,Variant 3,3
Case 293,Activity I,1970/01/01 15:00:00.000,Variant 3,3
Case 293,Activity J,1970/01/01 15:00:00.000,Variant 3,3
Case 293,Activity H,1970/01/01 16:00:00.000,Variant 3,3
Case 293,Activity F,1970/01/01 17:00:00.000,Variant 3,3
Case 294,Activity A,1970/01/01 09:00:00.000,Variant 9,9
Case 294,Activity B,1970/01/01 10:00:00.000,Variant 9,9
Case 294,Activity C,1970/01/01 11:00:00.000,Variant 9,9
Case 294,Activity D,1970/01/01 12:00:00.000,Variant 9,9
Case 294,Activity E,1970/01/01 13:00:00.000,Variant 9,9
Case 294,Activity K,1970/01/01 14:00:00.000,Variant 9,9
Case 294,Activity M,1970/01/01 14:00:00.000,Variant 9,9
Case 294,Activity G,1970/01/01 14:00:00.000,Variant 9,9
Case 294,Activity L,1970/01/01 15:00:00.000,Variant 9,9
Case 294,Activity N,1970/01/01 15:00:00.000,Variant 9,9
Case 294,Activity J,1970/01/01 15:00:00.000,Variant 9,9
Case 294,Activity I,1970/01/01 15:00:00.000,Variant 9,9
Case 294,Activity H,1970/01/01 16:00:00.000,Variant 9,9
Case 294,Activity F,1970/01/01 17:00:00.000,Variant 9,9
Case 295,Activity A,1970/01/01 09:00:00.000,Variant 5,5
Case 295,Activity B,1970/01/01 10:00:00.000,Variant 5,5
Case 295,Activity C,1970/01/01 11:00:00.000,Variant 5,5
Case 295,Activity D,1970/01/01 12:00:00.000,Variant 5,5
Case 295,Activity E,1970/01/01 13:00:00.000,Variant 5,5
Case 295,Activity G,1970/01/01 14:00:00.000,Variant 5,5
Case 295,Activity K,1970/01/01 14:00:00.000,Variant 5,5
Case 295,Activity M,1970/01/01 14:00:00.000,Variant 5,5
Case 295,Activity J,1970/01/01 15:00:00.000,Variant 5,5
Case 295,Activity I,1970/01/01 15:00:00.000,Variant 5,5
Case 295,Activity L,1970/01/01 15:00:00.000,Variant 5,5
Case 295,Activity N,1970/01/01 15:00:00.000,Variant 5,5
Case 295,Activity H,1970/01/01 16:00:00.000,Variant 5,5
Case 295,Activity F,1970/01/01 17:00:00.000,Variant 5,5
Case 296,Activity A,1970/01/01 09:00:00.000,Variant 5,5
Case 296,Activity B,1970/01/01 10:00:00.000,Variant 5,5
Case 296,Activity C,1970/01/01 11:00:00.000,Variant 5,5
Case 296,Activity D,1970/01/01 12:00:00.000,Variant 5,5
Case 296,Activity E,1970/01/01 13:00:00.000,Variant 5,5
Case 296,Activity G,1970/01/01 14:00:00.000,Variant 5,5
Case 296,Activity K,1970/01/01 14:00:00.000,Variant 5,5
Case 296,Activity M,1970/01/01 14:00:00.000,Variant 5,5
Case 296,Activity J,1970/01/01 15:00:00.000,Variant 5,5
Case 296,Activity I,1970/01/01 15:00:00.000,Variant 5,5
Case 296,Activity L,1970/01/01 15:00:00.000,Variant 5,5
Case 296,Activity N,1970/01/01 15:00:00.000,Variant 5,5
Case 296,Activity H,1970/01/01 16:00:00.000,Variant 5,5
Case 296,Activity F,1970/01/01 17:00:00.000,Variant 5,5
Case 297,Activity A,1970/01/01 09:00:00.000,Variant 12,12
Case 297,Activity B,1970/01/01 10:00:00.000,Variant 12,12
Case 297,Activity C,1970/01/01 11:00:00.000,Variant 12,12
Case 297,Activity D,1970/01/01 12:00:00.000,Variant 12,12
Case 297,Activity E,1970/01/01 13:00:00.000,Variant 12,12
Case 297,Activity G,1970/01/01 14:00:00.000,Variant 12,12
Case 297,Activity K,1970/01/01 14:00:00.000,Variant 12,12
Case 297,Activity M,1970/01/01 14:00:00.000,Variant 12,12
Case 297,Activity I,1970/01/01 15:00:00.000,Variant 12,12
Case 297,Activity J,1970/01/01 15:00:00.000,Variant 12,12
Case 297,Activity L,1970/01/01 15:00:00.000,Variant 12,12
Case 297,Activity N,1970/01/01 15:00:00.000,Variant 12,12
Case 297,Activity H,1970/01/01 16:00:00.000,Variant 12,12
Case 297,Activity F,1970/01/01 17:00:00.000,Variant 12,12
Case 298,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 298,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 298,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 298,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 298,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 298,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 298,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 298,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 298,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 298,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 298,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 298,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 298,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 298,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 299,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 299,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 299,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 299,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 299,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 299,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 299,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 299,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 299,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 299,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 299,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 299,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 299,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 299,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 300,Activity A,1970/01/01 09:00:00.000,Variant 6,6
Case 300,Activity B,1970/01/01 10:00:00.000,Variant 6,6
Case 300,Activity C,1970/01/01 11:00:00.000,Variant 6,6
Case 300,Activity D,1970/01/01 12:00:00.000,Variant 6,6
Case 300,Activity E,1970/01/01 13:00:00.000,Variant 6,6
Case 300,Activity G,1970/01/01 14:00:00.000,Variant 6,6
Case 300,Activity M,1970/01/01 14:00:00.000,Variant 6,6
Case 300,Activity K,1970/01/01 14:00:00.000,Variant 6,6
Case 300,Activity I,1970/01/01 15:00:00.000,Variant 6,6
Case 300,Activity J,1970/01/01 15:00:00.000,Variant 6,6
Case 300,Activity N,1970/01/01 15:00:00.000,Variant 6,6
Case 300,Activity L,1970/01/01 15:00:00.000,Variant 6,6
Case 300,Activity H,1970/01/01 16:00:00.000,Variant 6,6
Case 300,Activity F,1970/01/01 17:00:00.000,Variant 6,6
Case 301,Activity A,1970/01/01 09:00:00.000,Variant 10,10
Case 301,Activity B,1970/01/01 10:00:00.000,Variant 10,10
Case 301,Activity C,1970/01/01 11:00:00.000,Variant 10,10
Case 301,Activity D,1970/01/01 12:00:00.000,Variant 10,10
Case 301,Activity E,1970/01/01 13:00:00.000,Variant 10,10
Case 301,Activity K,1970/01/01 14:00:00.000,Variant 10,10
Case 301,Activity G,1970/01/01 14:00:00.000,Variant 10,10
Case 301,Activity M,1970/01/01 14:00:00.000,Variant 10,10
Case 301,Activity L,1970/01/01 15:00:00.000,Variant 10,10
Case 301,Activity J,1970/01/01 15:00:00.000,Variant 10,10
Case 301,Activity I,1970/01/01 15:00:00.000,Variant 10,10
Case 301,Activity N,1970/01/01 15:00:00.000,Variant 10,10
Case 301,Activity H,1970/01/01 16:00:00.000,Variant 10,10
Case 301,Activity F,1970/01/01 17:00:00.000,Variant 10,10
Case 302,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 302,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 302,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 302,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 302,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 302,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 302,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 302,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 302,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 302,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 302,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 302,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 302,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 302,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 303,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 303,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 303,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 303,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 303,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 303,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 303,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 303,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 303,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 303,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 303,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 303,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 303,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 303,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 304,Activity A,1970/01/01 09:00:00.000,Variant 5,5
Case 304,Activity B,1970/01/01 10:00:00.000,Variant 5,5
Case 304,Activity C,1970/01/01 11:00:00.000,Variant 5,5
Case 304,Activity D,1970/01/01 12:00:00.000,Variant 5,5
Case 304,Activity E,1970/01/01 13:00:00.000,Variant 5,5
Case 304,Activity G,1970/01/01 14:00:00.000,Variant 5,5
Case 304,Activity K,1970/01/01 14:00:00.000,Variant 5,5
Case 304,Activity M,1970/01/01 14:00:00.000,Variant 5,5
Case 304,Activity J,1970/01/01 15:00:00.000,Variant 5,5
Case 304,Activity I,1970/01/01 15:00:00.000,Variant 5,5
Case 304,Activity L,1970/01/01 15:00:00.000,Variant 5,5
Case 304,Activity N,1970/01/01 15:00:00.000,Variant 5,5
Case 304,Activity H,1970/01/01 16:00:00.000,Variant 5,5
Case 304,Activity F,1970/01/01 17:00:00.000,Variant 5,5
Case 305,Activity A,1970/01/01 09:00:00.000,Variant 6,6
Case 305,Activity B,1970/01/01 10:00:00.000,Variant 6,6
Case 305,Activity C,1970/01/01 11:00:00.000,Variant 6,6
Case 305,Activity D,1970/01/01 12:00:00.000,Variant 6,6
Case 305,Activity E,1970/01/01 13:00:00.000,Variant 6,6
Case 305,Activity G,1970/01/01 14:00:00.000,Variant 6,6
Case 305,Activity M,1970/01/01 14:00:00.000,Variant 6,6
Case 305,Activity K,1970/01/01 14:00:00.000,Variant 6,6
Case 305,Activity I,1970/01/01 15:00:00.000,Variant 6,6
Case 305,Activity J,1970/01/01 15:00:00.000,Variant 6,6
Case 305,Activity N,1970/01/01 15:00:00.000,Variant 6,6
Case 305,Activity L,1970/01/01 15:00:00.000,Variant 6,6
Case 305,Activity H,1970/01/01 16:00:00.000,Variant 6,6
Case 305,Activity F,1970/01/01 17:00:00.000,Variant 6,6
Case 306,Activity A,1970/01/01 09:00:00.000,Variant 11,11
Case 306,Activity B,1970/01/01 10:00:00.000,Variant 11,11
Case 306,Activity C,1970/01/01 11:00:00.000,Variant 11,11
Case 306,Activity D,1970/01/01 12:00:00.000,Variant 11,11
Case 306,Activity E,1970/01/01 13:00:00.000,Variant 11,11
Case 306,Activity M,1970/01/01 14:00:00.000,Variant 11,11
Case 306,Activity G,1970/01/01 14:00:00.000,Variant 11,11
Case 306,Activity K,1970/01/01 14:00:00.000,Variant 11,11
Case 306,Activity N,1970/01/01 15:00:00.000,Variant 11,11
Case 306,Activity I,1970/01/01 15:00:00.000,Variant 11,11
Case 306,Activity J,1970/01/01 15:00:00.000,Variant 11,11
Case 306,Activity L,1970/01/01 15:00:00.000,Variant 11,11
Case 306,Activity H,1970/01/01 16:00:00.000,Variant 11,11
Case 306,Activity F,1970/01/01 17:00:00.000,Variant 11,11
Case 307,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 307,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 307,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 307,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 307,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 307,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 307,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 307,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 307,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 307,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 307,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 307,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 307,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 307,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 308,Activity A,1970/01/01 09:00:00.000,Variant 10,10
Case 308,Activity B,1970/01/01 10:00:00.000,Variant 10,10
Case 308,Activity C,1970/01/01 11:00:00.000,Variant 10,10
Case 308,Activity D,1970/01/01 12:00:00.000,Variant 10,10
Case 308,Activity E,1970/01/01 13:00:00.000,Variant 10,10
Case 308,Activity K,1970/01/01 14:00:00.000,Variant 10,10
Case 308,Activity G,1970/01/01 14:00:00.000,Variant 10,10
Case 308,Activity M,1970/01/01 14:00:00.000,Variant 10,10
Case 308,Activity L,1970/01/01 15:00:00.000,Variant 10,10
Case 308,Activity J,1970/01/01 15:00:00.000,Variant 10,10
Case 308,Activity I,1970/01/01 15:00:00.000,Variant 10,10
Case 308,Activity N,1970/01/01 15:00:00.000,Variant 10,10
Case 308,Activity H,1970/01/01 16:00:00.000,Variant 10,10
Case 308,Activity F,1970/01/01 17:00:00.000,Variant 10,10
Case 309,Activity A,1970/01/01 09:00:00.000,Variant 2,2
Case 309,Activity B,1970/01/01 10:00:00.000,Variant 2,2
Case 309,Activity C,1970/01/01 11:00:00.000,Variant 2,2
Case 309,Activity D,1970/01/01 12:00:00.000,Variant 2,2
Case 309,Activity E,1970/01/01 13:00:00.000,Variant 2,2
Case 309,Activity G,1970/01/01 14:00:00.000,Variant 2,2
Case 309,Activity M,1970/01/01 14:00:00.000,Variant 2,2
Case 309,Activity K,1970/01/01 14:00:00.000,Variant 2,2
Case 309,Activity J,1970/01/01 15:00:00.000,Variant 2,2
Case 309,Activity I,1970/01/01 15:00:00.000,Variant 2,2
Case 309,Activity N,1970/01/01 15:00:00.000,Variant 2,2
Case 309,Activity L,1970/01/01 15:00:00.000,Variant 2,2
Case 309,Activity H,1970/01/01 16:00:00.000,Variant 2,2
Case 309,Activity F,1970/01/01 17:00:00.000,Variant 2,2
Case 310,Activity A,1970/01/01 09:00:00.000,Variant 8,8
Case 310,Activity B,1970/01/01 10:00:00.000,Variant 8,8
Case 310,Activity C,1970/01/01 11:00:00.000,Variant 8,8
Case 310,Activity D,1970/01/01 12:00:00.000,Variant 8,8
Case 310,Activity E,1970/01/01 13:00:00.000,Variant 8,8
Case 310,Activity M,1970/01/01 14:00:00.000,Variant 8,8
Case 310,Activity G,1970/01/01 14:00:00.000,Variant 8,8
Case 310,Activity K,1970/01/01 14:00:00.000,Variant 8,8
Case 310,Activity N,1970/01/01 15:00:00.000,Variant 8,8
Case 310,Activity J,1970/01/01 15:00:00.000,Variant 8,8
Case 310,Activity I,1970/01/01 15:00:00.000,Variant 8,8
Case 310,Activity L,1970/01/01 15:00:00.000,Variant 8,8
Case 310,Activity H,1970/01/01 16:00:00.000,Variant 8,8
Case 310,Activity F,1970/01/01 17:00:00.000,Variant 8,8
Case 311,Activity A,1970/01/01 09:00:00.000,Variant 2,2
Case 311,Activity B,1970/01/01 10:00:00.000,Variant 2,2
Case 311,Activity C,1970/01/01 11:00:00.000,Variant 2,2
Case 311,Activity D,1970/01/01 12:00:00.000,Variant 2,2
Case 311,Activity E,1970/01/01 13:00:00.000,Variant 2,2
Case 311,Activity G,1970/01/01 14:00:00.000,Variant 2,2
Case 311,Activity M,1970/01/01 14:00:00.000,Variant 2,2
Case 311,Activity K,1970/01/01 14:00:00.000,Variant 2,2
Case 311,Activity J,1970/01/01 15:00:00.000,Variant 2,2
Case 311,Activity I,1970/01/01 15:00:00.000,Variant 2,2
Case 311,Activity N,1970/01/01 15:00:00.000,Variant 2,2
Case 311,Activity L,1970/01/01 15:00:00.000,Variant 2,2
Case 311,Activity H,1970/01/01 16:00:00.000,Variant 2,2
Case 311,Activity F,1970/01/01 17:00:00.000,Variant 2,2
Case 312,Activity A,1970/01/01 09:00:00.000,Variant 2,2
Case 312,Activity B,1970/01/01 10:00:00.000,Variant 2,2
Case 312,Activity C,1970/01/01 11:00:00.000,Variant 2,2
Case 312,Activity D,1970/01/01 12:00:00.000,Variant 2,2
Case 312,Activity E,1970/01/01 13:00:00.000,Variant 2,2
Case 312,Activity G,1970/01/01 14:00:00.000,Variant 2,2
Case 312,Activity M,1970/01/01 14:00:00.000,Variant 2,2
Case 312,Activity K,1970/01/01 14:00:00.000,Variant 2,2
Case 312,Activity J,1970/01/01 15:00:00.000,Variant 2,2
Case 312,Activity I,1970/01/01 15:00:00.000,Variant 2,2
Case 312,Activity N,1970/01/01 15:00:00.000,Variant 2,2
Case 312,Activity L,1970/01/01 15:00:00.000,Variant 2,2
Case 312,Activity H,1970/01/01 16:00:00.000,Variant 2,2
Case 312,Activity F,1970/01/01 17:00:00.000,Variant 2,2
Case 313,Activity A,1970/01/01 09:00:00.000,Variant 7,7
Case 313,Activity B,1970/01/01 10:00:00.000,Variant 7,7
Case 313,Activity C,1970/01/01 11:00:00.000,Variant 7,7
Case 313,Activity D,1970/01/01 12:00:00.000,Variant 7,7
Case 313,Activity E,1970/01/01 13:00:00.000,Variant 7,7
Case 313,Activity K,1970/01/01 14:00:00.000,Variant 7,7
Case 313,Activity G,1970/01/01 14:00:00.000,Variant 7,7
Case 313,Activity M,1970/01/01 14:00:00.000,Variant 7,7
Case 313,Activity L,1970/01/01 15:00:00.000,Variant 7,7
Case 313,Activity I,1970/01/01 15:00:00.000,Variant 7,7
Case 313,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 313,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 313,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 313,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 314,Activity A,1970/01/01 09:00:00.000,Variant 12,12
Case 314,Activity B,1970/01/01 10:00:00.000,Variant 12,12
Case 314,Activity C,1970/01/01 11:00:00.000,Variant 12,12
Case 314,Activity D,1970/01/01 12:00:00.000,Variant 12,12
Case 314,Activity E,1970/01/01 13:00:00.000,Variant 12,12
Case 314,Activity G,1970/01/01 14:00:00.000,Variant 12,12
Case 314,Activity K,1970/01/01 14:00:00.000,Variant 12,12
Case 314,Activity M,1970/01/01 14:00:00.000,Variant 12,12
Case 314,Activity I,1970/01/01 15:00:00.000,Variant 12,12
Case 314,Activity J,1970/01/01 15:00:00.000,Variant 12,12
Case 314,Activity L,1970/01/01 15:00:00.000,Variant 12,12
Case 314,Activity N,1970/01/01 15:00:00.000,Variant 12,12
Case 314,Activity H,1970/01/01 16:00:00.000,Variant 12,12
Case 314,Activity F,1970/01/01 17:00:00.000,Variant 12,12
Case 315,Activity A,1970/01/01 09:00:00.000,Variant 7,7
Case 315,Activity B,1970/01/01 10:00:00.000,Variant 7,7
Case 315,Activity C,1970/01/01 11:00:00.000,Variant 7,7
Case 315,Activity D,1970/01/01 12:00:00.000,Variant 7,7
Case 315,Activity E,1970/01/01 13:00:00.000,Variant 7,7
Case 315,Activity K,1970/01/01 14:00:00.000,Variant 7,7
Case 315,Activity G,1970/01/01 14:00:00.000,Variant 7,7
Case 315,Activity M,1970/01/01 14:00:00.000,Variant 7,7
Case 315,Activity L,1970/01/01 15:00:00.000,Variant 7,7
Case 315,Activity I,1970/01/01 15:00:00.000,Variant 7,7
Case 315,Activity J,1970/01/01 15:00:00.000,Variant 7,7
Case 315,Activity N,1970/01/01 15:00:00.000,Variant 7,7
Case 315,Activity H,1970/01/01 16:00:00.000,Variant 7,7
Case 315,Activity F,1970/01/01 17:00:00.000,Variant 7,7
Case 316,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 316,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 316,Activity C,1970/01/01 11:00:00.000,Variant 1,1
Case 316,Activity D,1970/01/01 12:00:00.000,Variant 1,1
Case 316,Activity E,1970/01/01 13:00:00.000,Variant 1,1
Case 316,Activity M,1970/01/01 14:00:00.000,Variant 1,1
Case 316,Activity K,1970/01/01 14:00:00.000,Variant 1,1
Case 316,Activity G,1970/01/01 14:00:00.000,Variant 1,1
Case 316,Activity N,1970/01/01 15:00:00.000,Variant 1,1
Case 316,Activity L,1970/01/01 15:00:00.000,Variant 1,1
Case 316,Activity J,1970/01/01 15:00:00.000,Variant 1,1
Case 316,Activity I,1970/01/01 15:00:00.000,Variant 1,1
Case 316,Activity H,1970/01/01 16:00:00.000,Variant 1,1
Case 316,Activity F,1970/01/01 17:00:00.000,Variant 1,1
Case 317,Activity A,1970/01/01 09:00:00.000,Variant 10,10
Case 317,Activity B,1970/01/01 10:00:00.000,Variant 10,10
Case 317,Activity C,1970/01/01 11:00:00.000,Variant 10,10
Case 317,Activity D,1970/01/01 12:00:00.000,Variant 10,10
Case 317,Activity E,1970/01/01 13:00:00.000,Variant 10,10
Case 317,Activity K,1970/01/01 14:00:00.000,Variant 10,10
Case 317,Activity G,1970/01/01 14:00:00.000,Variant 10,10
Case 317,Activity M,1970/01/01 14:00:00.000,Variant 10,10
Case 317,Activity L,1970/01/01 15:00:00.000,Variant 10,10
Case 317,Activity J,1970/01/01 15:00:00.000,Variant 10,10
Case 317,Activity I,1970/01/01 15:00:00.000,Variant 10,10
Case 317,Activity N,1970/01/01 15:00:00.000,Variant 10,10
Case 317,Activity H,1970/01/01 16:00:00.000,Variant 10,10
Case 317,Activity F,1970/01/01 17:00:00.000,Variant 10,10
Case 318,Activity A,1970/01/01 09:00:00.000,Variant 12,12
Case 318,Activity B,1970/01/01 10:00:00.000,Variant 12,12
Case 318,Activity C,1970/01/01 11:00:00.000,Variant 12,12
Case 318,Activity D,1970/01/01 12:00:00.000,Variant 12,12
Case 318,Activity E,1970/01/01 13:00:00.000,Variant 12,12
Case 318,Activity G,1970/01/01 14:00:00.000,Variant 12,12
Case 318,Activity K,1970/01/01 14:00:00.000,Variant 12,12
Case 318,Activity M,1970/01/01 14:00:00.000,Variant 12,12
Case 318,Activity I,1970/01/01 15:00:00.000,Variant 12,12
Case 318,Activity J,1970/01/01 15:00:00.000,Variant 12,12
Case 318,Activity L,1970/01/01 15:00:00.000,Variant 12,12
Case 318,Activity N,1970/01/01 15:00:00.000,Variant 12,12
Case 318,Activity H,1970/01/01 16:00:00.000,Variant 12,12
Case 318,Activity F,1970/01/01 17:00:00.000,Variant 12,12
Case 319,Activity A,1970/01/01 09:00:00.000,Variant 4,4
Case 319,Activity B,1970/01/01 10:00:00.000,Variant 4,4
Case 319,Activity C,1970/01/01 11:00:00.000,Variant 4,4
Case 319,Activity D,1970/01/01 12:00:00.000,Variant 4,4
Case 319,Activity E,1970/01/01 13:00:00.000,Variant 4,4
Case 319,Activity M,1970/01/01 14:00:00.000,Variant 4,4
Case 319,Activity K,1970/01/01 14:00:00.000,Variant 4,4
Case 319,Activity G,1970/01/01 14:00:00.000,Variant 4,4
Case 319,Activity N,1970/01/01 15:00:00.000,Variant 4,4
Case 319,Activity L,1970/01/01 15:00:00.000,Variant 4,4
Case 319,Activity I,1970/01/01 15:00:00.000,Variant 4,4
Case 319,Activity J,1970/01/01 15:00:00.000,Variant 4,4
Case 319,Activity H,1970/01/01 16:00:00.000,Variant 4,4
Case 319,Activity F,1970/01/01 17:00:00.000,Variant 4,4
Case 320,Activity A,1970/01/01 09:00:00.000,Variant 1,1
Case 320,Activity B,1970/01/01 10:00:00.000,Variant 1,1
Case 320,Activity C,1970/01/01 11:00:00.000,Variant 1,1
